tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat,long,description,wikidata_id
347.0,,,Serlung Monastery,ser lung dgon,སེར་ལུང་དགོན།,, ,Marpa Kagyu,Monastery,,,,,,,,"<p>
	Serlung is a Kagyu monastery in central Tibet.&nbsp;</p>
",
348.0,G155,,Sera Je,se ra byes,སེ་ར་བྱེས།,,"Sera Je College; Sera Je Dratsang; Sera Jey; Seraje Dratsang, ser byes; byes grwa tshang , ",Geluk,Monastery,,,,,,29.698857,91.133409,"<p>
	Sera Je was founded by <a href=""/biographies/view/Lodro-Rinchen-Sengge/TBRC_P4762"">Lodro Rinchen Sengge</a>, a disciple of <a href=""/biographies/view/Tsongkhapa/TBRC_P64"">Tsongkhapa</a>, in the fifteenth century. It is one of three colleges of <a href=""/geographies/view/Sera-monastery/TBRC_G154"">Sera Monastery</a>, a major Geluk monastery in central Tibet. It is one of two philosophical colleges, though the two colleges, <a href=""/geographies/view/Sera-Me/TBRC_G237"">Sera Me</a> and Je, consolidated their curricula and administration in the 1990s. Sera Je is the largest college of Sera and traditionally housed monks from eastern Tibet and Mongolia. It is famous for its debate courtyard, as well as a for its assembly hall, which contains an altar to Hayagrīva that is popular with pilgrims.</p>
",
349.0,G237,,Sera Me,se ra smad,སེ་ར་སྨད།,,Sera Me Dratsang; Sera Me Tratsang ,Geluk,Monastery,1419.0,,,,,29.697918,91.132078,"<p>
	Sera Me, built in 1419, is one of three monastic colleges of <a href=""/geographies/view/Sera-monastery/TBRC_G154"">Sera Monastery</a>, a major Geluk monastery in central Tibet. <span class=""popular"">A monk named Kunkhyen Jangchub Bumpa</span> is regarded as the founder. Most activities of Sera Me and <a href=""/geographies/view/Sera-Je/TBRC_G155"">Sera Je</a>, the other of the philosophical colleges of Sera, were consolidated in the 1990&#39;s.</p>
",
350.0,,,Dromda Monastery,grom mda' dgon,གྲོམ་མདའ་དགོན།,, ,Geluk,Monastery,,,,,,,,"<p>
	Dromda, a Geluk monastery in central Tibet, was in existence by at least the seventeenth century when the Forty-sixth Ganden Tripa, <a href=""/biographies/view/Jinpa-Gyatso/TBRC_P3451"">Jinpa Gyatso</a> served as its abbot.</p>
",
351.0,G1162,,Dab Yangteng Monastery,dab yang steng dgon,འདབ་ཡང་སྟེང་དགོན།,,"Kham Dab Yangteng; Yangteng Monastery, ldab yang steng dgon; khams 'dabs yang steng dgon; yang steng  , ",Geluk,Monastery,,,,,17th,,,"<p>
	Dab Yangteng is a monastery in Kham that was in existence by at least the mid-seventeenth century. <span class=""biog-name-large"">The Forty-Seventh Ganden Tripa, <a href=""/biographies/view/Lobzang-Chopel/TBRC_P2756"">Lobzang Chopel</a>, was admitted to Dab Yangteng at a young age and took his novice vows here. </span></p>
",
355.0,G126,,Drepung Loseling College,bras spungs blo gsal gling grwa tshang,འབྲས་སྤུངས་བློ་གསལ་གླིང་གྲྭ་ཚང་།,,Loseling Dratsang ,Geluk,Monastic College,,,,,,29.676052,91.04765,"<p>
	Drepung Loseling, the college of diatectics, is the largest of the four remaining colleges of <a href=""/geographies/view/Drepung-Monastery/TBRC_G108"">Drepung Monastery</a>. The assembly hall contains stupas with relics of various masters as well as images of Dalai Lamas and other Geluk masters.&nbsp;</p>
",
356.0,,,Genden Chopeling,dge ldan chos 'phel gling chos sde,དགེ་ལྡན་ཆོས་འཕེལ་གླིང་ཆོས་སྡེ།,, ,Geluk,Monastery,,,,,,,,"<p>
	Genden Chopeling Monastery is a monastery in Shok Druk (shog drug), Kham. The monastery was established by Depa Solpon (sde pa gsol dpon) in the seventeenth century. The Fifty-Sixth Ganden Tripa, <a href=""/biographies/view/Lobzang-Drime/TBRC_P2762"">Lobzang Drime</a> studied here at a young age in the late seventeenth century.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",
359.0,,,Rablo,rab lo,རབ་ལོ།,, ,Geluk,Monastery,,,,,,,,"<p>
	Rablo Monastery seems to have been a Geluk monastery in the Tsawarong region of Kham. It was in existence by the early eighteenth century, when the <a href=""/biographies/view/Sixtieth-Ganden-Tripa,-Jangtse-Lobzang-Tenpa/TBRC_p2766"">Sixtieth Ganden Tripa, Jangtse Lobzang Tenpa</a> took novice ordination there.</p>
",
376.0,G3JT12434,,Wangdue Phodrang Dzong,dbang 'dus pho brang rdzong,དབང་འདུས་ཕོ་བྲང་རྫོང།,,Wangduephodrang Dzong; Wangdu Podrang Dzong; Wangdiphodrang ,Drukpa Kagyu,Monastery,1638.0,,,,,27.487683,89.899364,"<p>
	Wangdue Phodrang Dzong was in Wangdue Phodrang town in Central Bhutan.&nbsp;<a href=""/biographies/view/Zhabdrung-Ngawang-Namgyal/TBRC_P4902"">Zhabdrung Ngawang Namgyel</a> laid the foundation stone of Wangdue Phodrang Dzong in 1638, and for the next year and a half, Ponlop Nyama Kukye oversaw the construction process. The four storied tower was attributed to Zhabdrung himself, whereas in 1683, Dzongpon (regional governor) Dedun Chophel extended the upper dzong and the shabkor.&nbsp; A cantilever bridge built in 1685 to span the Puna Tsang Chu.&nbsp; In 1667, the Seventh&nbsp;Wangdue Dzongpon Sonam Lhundrub extended the dzong to provide a new entrance to the Jowo Lhakhang. &nbsp;Over time the complex grew to house over thirteen shrines and three courtyards in the complex. An image of Mahakala that was brought from Druk Lhamoche in Ralung occupies the gonkhang.</p>
<p>
	Wangdue Phodrang Dzong was impacted by a fire in 1837 and an earthquake in 1897; it was completely razed by a fire on June 24, 2012.&nbsp;</p>
",
377.0,,,Talang,rta glang,རྟ་གླང་།,, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Talang, a monastery in Bhutan, was in existence from at least the eighteenth century when the&nbsp;<a href=""/biographies/view/Sixteenth-Je-Khenpo,-Sherab-Sengge/TBRC_P540"">Sixteenth Je Khenpo, Sherab Sengge</a>, served as the Talang Lama there.&nbsp;</p>
",
378.0,G2CN11045,,Tubten Jago Pungpo,thub bstan bya rgod phung po,ཐུབ་བསྟན་བྱ་རྒོད་ཕུང་པོ།,, ,Drukpa Kagyu,Monastery,1749.0,,,,,,,"<p>
	Tubten Jago Pungpo, a hermitage in Bhutan, was founded by the <a href=""/biographies/view/Ninth-Je-Khenpo,&nbsp;Shākya-Rinchen/TBRC_P530"">Ninth Je Khenpo,&nbsp;Shākya Rinchen</a><span style=""color: rgb(51, 51, 51); font-family: Georgia, Times, Palatino; font-size: 14px; line-height: 19.600000381469727px;""> in 1749.</span></p>
",
380.0,G189,,Talo Sangngak Choling,rta log gsang sngags chos gling,རྟ་ལོག་གསང་སྔགས་ཆོས་གླིང་།,,Talok Sangngak Choling; Talo Monastery ,Drukpa Kagyu,Monastery,,,,,,27.550583,89.822727,"<p>
	Talo Sangngak Choling is an important Drukpa Kagyu monastery located near Punakha in Bhutan. It was in existence by at least the nineteenth century when the&nbsp;<a href=""/biographies/view/Fourth-Zhabdrung,-Jigme-Norbu/TBRC_P580"">Fourth Zhabdrung, Jigme Norbu</a> had his seat there.</p>
",Q7680266
381.0,,,Chitokha Puntsok Rabten Ling,spyi to kha phun tshogs rab brtan gling,སྤྱི་ཏོ་ཁ་ཕུན་ཚོགས་རབ་བརྟན་གླིང།,,Chitokha; Puntsok Rabten Ling ,Nyingma,Monastery,,,,,,,,"<p>
	Chitokha, also known as Shar Chitog Khar, one of the oldest monasteries in Bhutan, is near Wangdi Phodrang in eastern Bhutan. The foundations were laid by <a href=""/biographies/view/Tangtong-Gyelpo/TBRC_P2778"">Tangtong Gyelpo</a> when he built a temple here in the fifteenth century. Around 1682, the Second Gangteng, <a href=""/biographies/view/Tendzin-Lekpai-Dondrub/TBRC_P514"">Tendzin Lekpai Dondrub</a>, founded his winter residence here.</p>
",
382.0,G183,,Gangteng Monastery,sgang steng dgon pa,སྒང་སྟེང་དགོན་པ།,,Gangtey; Gangte ,Nyingma,Monastery,1613.0,,,,,27.484303,90.165182,"<p>
	Gangteng Gon is a Nyingma monastery established by The First Gangteng Tulku, <a href=""/biographies/view/Gyelse-Pema-Trinle/TBRC_P2659"">Gyelse Pema Trinle</a>, in Bhutan in 1613. He was a grandson of terton <a href=""/biographies/view/Pema-Lingpa/TBRC_P1693"">Pema Lingpa</a>, and holder of the &quot;activity&quot; line of his lineage. Gangteng is the biggest Nyingma monastery in Bhutan, and the seat of the Gangteng incarnation line.</p>
",Q4133200
383.0,,,Trakar Lhakhang,spra mkhar lha khang,སྤྲ་མཁར་ལྷ་ཁང།,,Prakhar Goemba; Prakhar Ngatshang ,Nyingma,Monastery,,,,,,27.504049,90.748764,"<p>
	Trakar Lhakhang, also known as Prakhar Goemba is a Nyingma monastery in the Chume valley, Bhutan. It was founded in the sixteenth or seventeenth century by the&nbsp;<a href=""/biographies/view/First-Gangteng-Tulku,-Peling-Gyelse-Pema-Trinle/TBRC_P2659"">First Gangteng Tulku, Peling Gyelse Pema Trinle</a>, whose monastic disciplines of&nbsp;Lingto and Lingme were followed there.</p>
",
384.0,,,Paro Lateng Monastery,spa gro la steng,སྤ་གྲོ་ལ་སྟེང།,, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Paro Lateng, a Drukpa Kagyu Monastery in Bhutan, was in existence by the middle of the eighteenth century, when the <a href=""/biographies/view/Thirteenth-Je-Khenpo/TBRC_p550"">Thirteenth Je Khenpo</a> served as resident teacher.</p>
",
387.0,G1TD12,,Tashichoedzong,bkra shis chos rdzong,བཀྲ་ཤིས་ཆོས་རྫོང།,,"Tashichho Dzong; Dechen Phodrang; Tashichodzong; Thimphu Dzong, bkra shis chos rdzong; thim phu dzong , ","Drigung Kagyu, Drukpa Kagyu",Monastery,1216.0,,,,,27.49003,89.634874,"<p>
	Tashichoedzong, known also as Thimpu Dzong, is located in Bhutan. The site&#39;s earliest structure was founded in 1216 by <a href=""/biographies/view/Drigungpa-Nyo-Gyelwa-Lhanangpa-Sanggye-Rinchen/TBRC_P15"">Drigungpa Nyo Gyelwa Lhanangpa Sanggye Rinchen</a>&nbsp;as&nbsp;Do Ngon Dzong, which lies in ruins near the current fortress. Shortly after its founding,&nbsp;<a href=""/biographies/view/Pajo-Drukgom-Zhikpo/TBRC_P7852"">Pajo Drukgom Zhikpo</a> of the Drukpa Kagyu took control of the fortress. In 1631 the new dzong, named Tashichoedzong, was completed under the direction of <a href=""/biographies/view/Shabdrung-Ngawang-Nyamgyel/TBRC_P509"">Shabdrung Ngawang Nyamgyel</a>. The Fourth&nbsp;Desi <a href=""/biographies/view/Tendzin-Rabgye/TBRC_P512"">Tendzin Rabgye</a> built a new monastic assembly hall at Tashichoedzong. Shortly thereafter, there was a fire during the reign of the Fifth&nbsp;Desi Gendun Chophel, who oversaw the rebuilding process until its completion in 1698. Additional fires happened in 1760 and 1869, and general reconstructions took place in 1772 and 1777.</p>
<p>
	In 1962, the Third King of Bhutan <a href=""/biographies/view/Jigme-Dorji-Wangchuck/TBRC_P8LS1423"">Jigme Dorji Wangchuck</a> ordered that Tashichoedzong be extended and renovated in order to accommodate governmental offices in the complex, the consecration for which took place in 1969. Tashichoedzong serves as the Central Monastic body&rsquo;s summer residence and also houses the offices of the king and cabinet ministers.</p>
",
388.0,,,Lhundrub Deyang,lhun grub bde dbyangs,ལྷུན་དྲུབ་བདེ་དབྱངས།,, ,Nyingma,Monastery,,,,,,,,"<p>
	Lhundrub Deyang is a Nyingma monastery in Trakar, Chume, Bhutan. It was founded in the sixteenth century by <a href=""/biographies/view/Dawa-Gyeltsen,-the-First-Peling-Tukse/TBRC_P2652"">Dawa Gyeltsen, the First Peling Tukse</a>.</p>
",
389.0,,,Gongto Sergyi Lhakhang,dgongs stod gser gyi lha khang,དགོངས་སྟོད་གསེར་གྱི་ལྷ་ཁང།,, ,Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Gongto Sergyi Lhakhang is a monastery in Bhutan established in the 16th century by the <a href=""/biographies/view/First-Peling-Tukse,-Dawa-Gyeltsen/TBRC_P2652"">First Peling Tukse, Dawa Gyeltsen</a> (<span class=""biog-date-small"">b.1499 - d.1587)</span>, the son of terton Pema Lingpa. The monastery is at Tali in Kheng (rta li mkheng).</p>
",
390.0,G1TD42,,Lhadzong Tashigang,lha rdzong bkra shis sgang,ལྷ་རྫོང་བཀྲ་ཤིས་སྒང་།,, ,Drukpa Kagyu,Monastery,1767.0,,,,,,,"<p>
	Lhadzong Tashigang is a Drukpa Kagyu monastery in Bhutan. It was founded around 1767 by the <a href=""/biographies/view/Twelfth-Je-Khenpo,-Kunga-Gyatso/TBRC_p538"">Twelfth Je Khenpo, Kunga Gyatso</a>.</p>
",
392.0,G58,,Gorina Kunang Osel Ling,go ri na sku snang 'od gsal gling,གོ་རི་ན་སྐུ་སྣང་འོད་གསལ་གླིང།,,"Gorina; Gorina Kunnang Osel; Gorinang Kunnang Osel, go ri nang kun snang 'od gsal , ",Drukpa Kagyu,Monastery,,,,,,27.408259,89.399347,"<p>
	Kunang Osel Ling, often just called Gorina, is a Drukpa Kagyu monastery in Paro, western Bhutan, that was established in the early ninteenth century by the <a href=""/biographies/view/Twenty-fifth-Je-Khenpo,-Sherab-Gyeltsen/TBRC_P579"">Twenty-fifth Je Khenpo, Sherab Gyeltsen</a>.</p>
",
393.0,G1TD43,,Kyichu Lhakhang,skyid chu lha khang,སྐྱིད་ཆུ་ལྷ་ཁང་།,,"Kyerchu Lhakhang; xiguan si , skyer chu , ","Drigung Kagyu, Nyingma",Monastery,,,,,,27.441119,89.376498,"<p>
	Kyichu Lhakhang is in Paro, western Bhutan. Kyichu Lhakhang is considered one of the oldest temples in the Buddhist Himalayas. According to tradition, the first temple at Kyichu Lhakhang was built by the Tibetan Buddhist King <a href=""/biographies/view/Songtsen-Gampo/TBRC_P8067"">Songtsen Gampo</a> in the seventh century. A giant demonness lay across the whole of Tibet and the Himalayas. To subdue her, Songtsen Gampo built 108 temples among which was Kyichu Lhakhang, built on the demoness&#39; left foot. In 1839, the temple was restored on the orders of the <a href=""/biographies/view/Twenty-Fifth-Je-Khenpo,-Sherab-Gyeltsen/TBRC_P579"">Twenty Fifth Je Khenpo, Sherab Gyeltsen</a>. In 1968, H.M. Ashi Kesang arranged for a second temple to be built alongside the first.&nbsp;</p>
",
395.0,,,Sechang,se chang,སེ་ཆང།,, ,Geluk,Monastery,,,,,,,,"<p>
	Sechang was a monastery a in existence by at least the nineteenth century when a young <a href=""/biographies/view/Alak-Lokho-Jigme-Trinle-Gyatso/TBRC_P1499"">Alak Lokho Jigme Trinle Gyatso</a> visited with his teacher.</p>
",
399.0,,,Geting Ganden Choling,sge sting dga ldan chos gling,སྒེ་སྟིང་དག་ལྡན་ཆོས་གླིང།,, ,Geluk,Monastery,,,,,,,,"<p>
	Geting Ganden Choling is a monastery in Amdo. It was in existence by at least the late 18th century when <span class=""biog-name-large""><a href=""/biographies/view/Bipa-Mipam-Dawa/TBRC_P292"">Bipa Mipam Dawa</a> </span>studied there.</p>
",
400.0,,,Tamshing Lhakhang,gtam zhing lhun grub chos gling,གཏམ་ཞིང་ལྷུན་གྲུབ་ཆོས་གླིང།,,Tamzhing Lhakhang; Tamzhing Lhundrup Choling ,Nyingma,Monastery,1501.0,,,,,27.587778,90.737778,"<p>
	Tamshing Lhakhang, a major Nyingma monastery located in central Bhutan, was founded in 1501 by <a href=""/biographies/view/Pema-Lingpa/TBRC_P1693"">Pema Lingpa</a> and completed in 1505. It is famous for its collections of paintings which exemplify the region&#39;s style. Its mother monastery is&nbsp;<a href=""/geographies/view/is-Lhalung/TBRC_G389"">Lhalung</a> in central Tibet. It is one of the few institutions continuing the teachings of Pema Lingpa.</p>
",
402.0,,,Taktsang Rawato,stag tshang rwa ba stod,སྟག་ཚང་རྭ་བ་སྟོད།,, ,Geluk,Monastery,,,,,,,,"<p>
	Taktsang Rawato was a monastery in existence by at least the eighteenth century when&nbsp;the <a href=""/biographies/view/First-Setsang,-Ngawang-Tashi/TBRC_P410"">First Setsang, Ngawang Tashi</a> studied there.</p>
",
403.0,,G254,Shardzong,shar dzong,ཤར་ཛོང།,,,Geluk,Monastery,,,,,,,,"<p>
	Shardzong was a Geluk monastery located in Amdo that was in existence by at least the eighteenth century when&nbsp;<a href=""/biographies/view/Taktsang-Lobzang-Rabten/TBRC_P414"">Taktsang Lobzang Rabten</a> resided there. It was later considered a branch monastery of <a href=""/geographies/view/Taktsang/TBRC_G254"">Taktsang</a>.&nbsp;</p>
",
405.0,G54,,Punakha Dzong,spungs thang bde ba can,སྤུངས་ཐང་བདེ་བ་ཅན།,,"Puntang Dewachen; Punakha, spu na kha , ",Drukpa Kagyu,Monastery,1637.0,,,,,27.582152,89.863091,"<p>
	Punakha Dzong is located at the confluence of the Po Chu and Mo Chu, and is the winter residence of the Je Khenpo and the Central Monastic Body, who move there from Thimphu on the first day of the tenth lunar month.&nbsp; <a href=""/biographies/view/Zhabdrung-Ngawang-Namgyel/TBRC_P509"">Zhabdrung Ngawang Namgyel</a> laid the foundation stone in 1637. The dzong was intended to look similar to <a href=""/geographies/view/Ralung-Monastery/TBRC_G3582"">Ralung Monastery</a> in Tibet, where Zhabdrung had previously resided. <a href=""/biographies/view/Gyelse-Tendzin-Rabgye/TBRC_P512"">Gyelse Tendzin Rabgye</a> expanded Punakha Dzong in 1680 when he extended the dukhang to accommodate growing numbers of monks. The complex contains seventeen shrines and temples, and houses the Ranjung Kharsapani, a vertebrae of <a href=""/biographies/view/Tsangpa-Gyare-Yeshe-Dorje/TBRC_P909"">Tsangpa Gyare Yeshe Dorje</a>, as well as the Machen of Zhabdrung Ngawang Namgyel.</p>
",
406.0,,,Trongsa Dzong,krong gsar rdzong,ཀྲོང་གསར་རྫོང།,,"Choekhor Rabtentse Dzong; Chökhor Raptse Dzong, krong gsar chos 'khor rab brtan , ",Drukpa Kagyu,Monastery,1543.0,,,,,27.502956,90.505755,"<p>
	Trongsa Dzong is a Drukpa Kagyu monastery-fortress in central Bhutan. Around 1357,&nbsp;<a href=""/biographies/view/-Longchen-Rabjampa/TBRC_P1583"">Longchen Rabjampa</a> built a monastery called Mandue Sherubling at the site. Renamed as Trongsa Dzong&nbsp;in 1543 by <a href=""/biographies/view/Ngaki-Wangchuk/TBRC_P4478"">Ngaki Wangchuk</a>, grandfather of <a href=""/biographies/view/Zhabdrung-Ngawang-Nyamgyel/TBRC_P509"">Zhabdrung Ngawang Nyamgyel</a>, it significantly expanded over time, a monastic community was established there in 1765 under Tronsa Penlop Zhidar. Due to its strategic location, the Dzong&#39;s governors controlled eastern and central Bhutan in the nineteenth century, and it functioned as a defacto capital. It is also known for its printery, which produced religious texts in the traditional Bhutanese method.&nbsp;</p>
",
408.0,,,Jamyang Mawai Sengge Ling,jam dbyangs smra ba'i seng ge gling,འཇམ་དབྱངས་སྨྲ་བའི་སེང་གེ་གླིང།,, ,Geluk,Monastery,1823.0,,,,,,,"<p>
	Jamyang Mawai Sengge Ling was founded in Ngawa in Amdo by The Second Amchok, <a href=""/biographies/view/Konchok-Tenpai-Gyeltsen/TBRC_P2976"">Konchok Tenpai Gyeltsen</a>, in 1823 at the command of The Third&nbsp;<a href=""/biographies/view/Gungtang-Konchok-Tenpai-Dronme/TBRC_P298"">Gungtang Konchok Tenpai Dronme</a>. It is said that during construction a worker found a statue of a lion, giving the monastery its name, Jamyang Mawai Sengge Ling, &quot;sengge&quot; meaning &quot;lion.&quot;</p>
",
412.0,G1657,,Derge Parkhang,sde dge par khang,སྡེ་དགེ་པར་ཁང།,德格印经院,"Derge Printing House; Dege Yinjing Yuan, sde dge par khang chos mdzod chen mo bkra shis sgo mang, 德格印经院 ",Sakya,Monastery,1729.0,,,,,31.80651,98.58052,"<p>
	The Derge Parkhang was established in 1729 by <a href=""/biographies/view/King-Tenpa-Tsering/TBRC_P4095"">King Tenpa Tsering</a>. It houses printing blocks for the Derge edition of the Kangyur, edited by <a href=""/biographies/view/Situ-Paṅchen-Chokyi-Jungne/TBRC_P956"">Situ Paṅchen Chokyi Jungne</a>, and Tengyur, edited by <a href=""http://treasuryoflives.org/biographies/view/Zhuchen-Tsultrim-Rinchen/TBRC_P801"">Zhuchen Tsultrim Rinchen</a>, under the patronage of <a href=""/biographies/view/King-Lhachen-Puntsok-Tenpa/TBRC_P11MS234"">King Lhachen Puntsok Tenpa</a>, as well as a vast collection of other texts from every religious tradition of Tibet.</p>
",
