tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat,long,description,wikidata_id
68,G30,,Tsel Gungtang,tshal gung thang,ཚལ་གུང་ཐང་།,蔡贡唐寺,"Tsal Gungtang, gung thang chos sde , ","Geluk, Tselpa Kagyu",Monastery,1175,,,,,29.63984,91.22002,"<p>
	Tsel Gungtang, to the south of Lhasa, was founded in the twelfth century by Zhang Yudrakpa Tsundru Drakpa, also known as&nbsp;<a href=""/biographies/view/Lama-Zhang/TBRC_P1857"">Lama Zhang</a>. Lhazang Khan offered Tsel Gungtang to <span class=""biog-name-large"">the Fiftieth Ganden Tripa,&nbsp;<a href=""/biographies/view/Gendun-Puntsok/TBRC_P1849"">Gendun Puntsok</a></span><span class=""biog-date-small"">. Gendun Puntsok, who later became known as Tri Gungtangpa,&nbsp;</span>converted the Tselpa Kagyu monastery to the Geluk tradition.</p>
",
70,G1KR1663,,Barom Gon,ba' rom dgon,འབའ་རོམ་དགོན།,,"Barom Riwoche; Riwoche, ba' rom ri bo che; ri bo che , ",Barom Kagyu,Monastery,1160,,,,,30.82694,91.60927,"<p>
	Barom Riwoche Monastery was established in 1160 in Nakchu, Kham, by <a href=""/biographies/view/Barompa-Darma-Wangchuk/TBRC_P1856"">Barompa Darma Wangchuk</a>, one of <a href=""/biographies/view/Gampopa/TBRC_P1844"">Gampopa</a>&#39;s disciples, and founder of the Barom Kagyu tradition.</p>
",
73,G504,,Napu Monastery,sna phu dgon,སྣ་ཕུ་དགོན།,,", sna phu chos lung dgon; snang phu chos lung dgon , ",Drukpa Kagyu,Monastery,,,,,,,,"<p>
	Napu Monastery is a Drukpa Kagyu monastery near Dorje Drak. It was founded in the twelfth century by <a href=""/biographies/view/Lingrepa-Pema-Dorje/TBRC_P910"">Lingrepa Pema Dorje</a>, a student of <a href=""/biographies/view/Pakmodrupa/TBRC_P127"">Pakmodrupa</a> and teacher of <a href=""/biographies/view/Tsangpa-Gyare/TBRC_P909"">Tsangpa Gyare</a>, the founder of the Drukpa Kagyu tradition. It functioned as a nunnery during the time when Jamyang Khyentse Wangpo visited. In the 1960&#39;s its buildings were destroyed, with some reconstruction in the 1990&#39;s.</p>
",
75,,,Lhachuk,lha phyug,ལྷ་ཕྱུག།,, ,Tselpa Kagyu,Monastery,1193,,,,,,,"<p>
	Lhachuk was a small Tselpa Kagyu monastery in central Tibet. It was founded by <a href=""/biographies/view/Lhachuk-Kharwa-Nyida-O/TBRC_p4139"">Lhachuk Kharwa Nyida O</a> in 1193, and remained an important center until at least the fifteenth century.</p>
",
76,,,Jupu Monastery,ju phu dgon,འཇུ་ཕུ་དགོན།,,Juphu ,Tselpa Kagyu,Monastery,1187,,,,,,,"<p>
	Jupu, a Tselpa Kagyu monastery, was founded in 1187 by <a href=""/biographies/view/Lhachuk-Kharwa-Nyida-O/TBRC_P4139"">Lhachuk Kharwa Nyida O</a>, one of the four main disciples of <a href=""/biographies/view/Lama-Zhang-Yudrakpa/TBRC_P1857"">Lama Zhang Yudrakpa</a>.</p>
<p>
	&nbsp;</p>
",
78,G368,,Rokam,ro skam,རོ་སྐམ།,, ,Tselpa Kagyu,Monastery,1183,,,,,,,"<p>
	Rokam was a Tselpa Kagyu monastery that was founded in 1183 by <a href=""/biographies/view/Rokam-Nyima-Sherab/TBRC_P2470"">Rokam Nyima Sherab</a>.</p>
",
80,G67,,Taklung Monastery,stag lung dgon,སྟག་ལུང་དགོན།,达隆寺,"Taklung Tang; Taklung Gonchen, 达龙寺 ",Taklung Kagyu,Monastery,1180,,,,,30.15745,91.22882,"<p>
	Taklung Monastery, located in Jang north of Lhasa, is the main seat of the Taklung Kagyu tradition. It was founded by&nbsp;<a href=""/biographies/view/Taklungtangpa-Tashi-Pel/TBRC_P2649"">Taklungtangpa Tashi Pel</a> in 1180 on a site where<a href=""/biographies/view/-Lama-Potowa/TBRC_P3442""> Lama Potowa</a> had practiced with disciples in the eleventh century.&nbsp;</p>
",Q2388149
82,G340,,Drigung Til,bri gung mthil,འབྲི་གུང་མཐིལ།,,Til Monastery; Drigung Monastery; Drigung Til Monastery ,Drigung Kagyu,Monastery,1179,,,,,30.1065934,92.2039065,"<p>
	Drigung Til was founded in 1179 by <a href=""/biographies/view/Jikten-Gonpo-Rinchen-Pel/TBRC_P16"">Jikten Gonpo Rinchen Pel</a> in the area where Lama Menyak Gomring had built a hermitage. Drigung Til is the seat of the Drigung Kagyu tradition. It was controlled the by Kyura clan, to which Jikten Gonpo belonged, until the seventeenth century, when leadership transfered to two incarnation lines: the <a href=""/incarnation/view/Drigung-Chetsang/TBRC_R8LS12886"">Drigung Chetsang</a> and the <a href=""/incarnation/view/Drigung-Chungtsang/TBRC_R8LS12892"">Drigung Chungtsang</a>.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",
85,G521,,Shukseb,shug gseb,ཤུག་གསེབ།,,"Shukseb Gon; xiuse si; xiongse si, snye phu shug gseb dgon, 休色寺; 雄色寺 ","Geluk, Nyingma, Shukseb Kagyu",Nunnery,1181,,,,,29.43349,91.00433,"<p>
	Shukseb was originally founded by <a href=""/biographies/view/Gyergom-Tsultrim-Sengge/TBRC_P00AG02484"">Gyergom Tsultrim Sengge</a> as a Shukseb Kagyu monastery near Lhasa in 1181. It was at some point taken over by the Geluk school but later grew into a signigicant nunnery focused on Nyingma and Kagyu teachings through the efforts of <a href=""/biographies/view/Jetsun-Choying-Zangmo/TBRC_P183"">Jetsun Choying Zangmo</a>, a female adept who settled at Shukseb in the early twentieth century. Shuksheb Nunnery has been re-established in exile near Dharamsala in northern India.</p>
",
87,G3582,,Ralung Monastery,rwa lung dgon pa,རྭ་ལུང་དགོན་པ།,,"relong si, 热龙寺; 热隆寺 ",Drukpa Kagyu,Monastery,1180,,,,,28.832443,90.096072,"<p>
	Ralung, located in Gyantse in Tsang, was founded in 1180 by <a href=""/biographies/view/Tsangpa-Gyare/TBRC_p909"">Tsangpa Gyare</a>. It was the principal seat of the Middle Drukpa Kagyu tradition in Tibet, and was controlled by the <a href=""/communities/view/Gya/TBRC_TOL86"">Gya</a> clan until the family line died out in the seventeenth century.</p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",
90,G201,,Jonang Monastery,jo nang,ཇོ་ནང་།,觉朗寺,"Jomonang, jo mo nang; jo nang rgyal ba'i ri khrod, 觉囊寺; 觉朗寺; 觉朗通卓钦摩大佛塔 ",Jonang,Monastery,1294,,,,,29.35,88,"<p>
	Jonang Monastery is known as the birthplace of the Jonang tradition. The original foundation was laid by <a href=""/biographies/view/Kunpang-Tukje-Tsondru/TBRC_P858"">Kunpang Tukje Tsondru</a>, traditionally said to have occurred in 1294. However, few people stayed at the monastery following Kunpang&#39;s time; the Jonang tradition as it is known today began in earnest nearby, at the Richo Chenmo, the Great Mountain Hermitage, where<a href=""/biographies/view/Dolpopa-Sherab-Gyeltsen/TBRC_P139""> Dolpopa Sherab Gyeltsen</a>, one of the most important Buddhist masters in Tibetan history and the most important figures connected with the Jonang, built a magnificent stūpa in 1333. This was the seat of Jonang activity until <a href=""/biographies/view/Tāranātha/TBRC_p1428"">Tāranātha</a>, who held the abbot chair from 1588 until at least the 1620s, built a new seat at <a href=""/geographies/view/Takden-Puntsok-Ling/TBRC_G390"">Takden Puntsok Ling</a>. Associated hermitages are <a href=""/geographies/view/Kyipuk-Deden/TBRC_G1AG61"">Kyipuk Deden</a> and <a href=""/geographies/view/Khacho-Deden,/TBRC_G1AG60"">Khacho Deden</a>.</p>
",
91,G226,,Sangpu Neutok,gsang phu ne'u thog,གསང་ཕུ་ནེའུ་ཐོག།,桑普寺,"Sangphu Neutok; sangpu si, 桑普寺 ","Geluk, Kadam, Sakya",Monastery,1072,,,,,29.54832,91.08624,"<p>
	Sangpu Neutok is an important monastery in central Tibet, just south of Lhasa, that was founded in 1072 by&nbsp;<a href=""/biographies/view/Ngok-Lekpai-Sherab/TBRC_P3389"">Ngok Lekpai Sherab</a>, a disciple of <a href=""/biographies/view/Atisha/TBRC_P3379"">Atiśa</a>, and developed by his nephew, <a href=""/biographies/view/Ngok-Lotsāwa-Loden-Sherab/TBRC_P2551"">Ngok Lotsāwa Loden Sherab</a>. Originally a Kadam monastery with two colleges, it evolved into a monastery that includes both Sakya and Geluk traditions.</p>
",
92,G4605,,Nyetang Drolma Lhakang,snye thang sgrol ma lha khang,སྙེ་ཐང་སྒྲོལ་མ་ལྷ་ཁང།,聂塘卓玛拉康,"nietang zhuoma lakang, ",Kadam,Temple,1055,,,,,29.5458,90.95469,"<p>
	Nyetang Drolma Lhakhang, to the southwest of Lhasa, was founded as a Kadam monastery in 1055, a year after the Bengali master <a href=""/biographies/view/Atisha/TBRC_P3379"">Atisha</a> passed away in Nyetang. It currently houses several of Atisha&#39;s personal relics, including his begging bowl.</p>
",
93,G357,,Tsechen,rtse chen,རྩེ་ཆེན།,,"Shambu Tsegu; zijin si, thub bstan rab rgyas gling, 紫金寺 ","Geluk, Jonang, Sakya",Monastery,1366,,,,,28.93333,89.53333,"<p>
	Tsechen Chode Tubten Rabgye Ling is a Geluk monastery in central Tibet. Founded in 1366 by <a href=""/biographies/view/Nyawon-Kunga-Pel-/TBRC_P2010"">Nyawon Kunga Pel </a>with the sponsorship of Gyantse&#39;s first prince Pakpa Pelzangpo, it served as the residence of the kings of Gyantse until the early fifteenth century. It was a major site of Jonang monastic education, and also connected to the Sakya tradition. Tsechen was converted to the Geluk tradition in the mid-seventeenth century. It was destroyed by the English during the Younghusband expedition, and later minimally restored. It is currently active but many ruins remain.</p>
<p>
	&nbsp;</p>
",
95,G33,,Tsurpu Monastery,mtshur phu dgon,མཚུར་ཕུ་དགོན།,,"Tsurphu; Okmin Tsurpu, mtshur mdo bo lung dgon; 'og min mtshur phu, 祖普寺 ",Karma Kagyu,Monastery,1189,,,,,29.72759,90.57773,"<p>
	Tsurpu is a Kagyu monastery located in to Tolung Valley in central Tibet. It was founded in 1189 by the <a href=""/biographies/view/First-Kamapa,-Dusum-Khyenpa/TBRC_P1400"">First Karmapa, Dusum Khyenpa</a>, and is the seat of both the Karma Kagyu tradition and the <a href=""/incarnation/view/Karmapa/TBRC_R8LS12875"">Karmapa</a> incarnation line.<span style=""color: rgb(51, 51, 51); font-family: Georgia, Times, Palatino; font-size: 14px; line-height: 19.600000381469727px;""> </span></p>
",
96,G4252,,Drakram,brag ram,བྲག་རམ།,,Dragram ,Jonang,Monastery,,,,,,,,"<p>
	Drakram Monastery was a Jonang institution in Tsang. It was in existence by at least the early fourteenth century when <a href=""/biographies/view/Chokle-Namgyel/TBRC_P152"">Chokle Namgyel</a> studied there.</p>
",
97,G359,,Gharung,g+ha rung,གྷ་རུང།,, ,Jonang,Monastery,,,,,,,,"<p>
	Gharung Monastery was a Jonang monastery located in the present day Tibet Autonomous Region but not much is known about the site. The monastery was in existence by at least the 14th century when <a href=""/biographies/view/Gharungwa-Lhai-Gyeltsen/TBRC_P2414"">Gharungwa Lhai Gyeltsen</a> (<span class=""biog-date-small"">b.1319 - d.1401</span>) ascended to its seat.</p>
<div class=""list-widget-text-style"">
	&nbsp;</div>
",
98,,,Palung,dpa' lung,དཔའ་ལུང།,, ,Sakya,Monastery,,,,,,,,"<p>
	Palung appears to have been a small monastery, presumably Sakya, near <a href=""/geographies/view/Sakya-Monastery./TBRC_G880"">Sakya Monastery.</a> <a href=""/biographies/view/Gorumpa-Kunga-Lekpa/TBRC_P3507"">Gorumpa Kunga Lekpa</a> was born there in 1477.</p>
",
101,G2844,,Pokhang,spos khang,སྤོས་ཁང།,,"bokang si; bokang cuoba, spos khang tshogs pa, 波康寺; 波康措巴 ","Geluk, Kadam",Monastery,1213,,,,,29.13333,89.36667,"<p>
	Pokhang is a Geluk monastery in Panam, Tsang.&nbsp;It was originally founded as a Kadampa monastery in 1213 by <a href=""/biographies/view/Jangchub-Pelzangpo/TBRC_P2624"">Jangchub Pelzangpo</a>. It was converted to Geluk in the seventeenth century.</p>
",
102,G1511,,Pelkhor Chode,dpal 'khor chos sde,དཔལ་འཁོར་ཆོས་སྡེ།,,"Pelkhor Dechen; Gyaltse Pelkhor Chode; Palkhor Chode; Gyangtse Monastery; baiju si; jiangzi baiju si, dpal 'khor bde chen; dpal chos dgon pa; rgyal rtse dgon pa; shel mkhar rgyal rtse'i chos sde, 白居寺; 江孜白居寺 ","Drigung Kagyu, Geluk, Sakya",Monastery,1418,,,,,28.93333,89.6,"<p>
	Pelkhor Chode, also known as Pelkhor Dechen, in Gyantse, Tsang, was established by the Gyantse ruler&nbsp;<a href=""/biographies/view/Rabten-Kunzang-Pakpa/TBRC_P6904"">Rabten Kunzang Pakpa</a>, between 1418 and 1425 as an ecumenical center for Sakya and Geluk traditions. <a href=""/biographies/view/Khedrubje-Gelek-Pelzangpo/TBRC_p55"">Khedrubje Gelek Pelzangpo</a>&nbsp;and <a href=""/biographies/view/Ngorchen-Kunga-Zangpo/TBRC_P1132"">Ngorchen Kunga Zangpo</a> were both involved. The Drukpa Kagyu tradition is also represented, although the community today is primarily Sakya.</p>
",Q1785045
105,G391,,Serdokchen,gser mdog can,གསེར་མདོག་ཅན།,土登赛朵金寺,"Zilung; tudeng saiduojin si; seduojian si, gzi lung; pan gser mdog can, 土登赛朵金寺; 色多坚寺 ",Sakya,Monastery,1475,,,,,29.3,89.05,"<p>
	Serdokchen is a Sakya monastery near Shigatse&nbsp;in Tsang that was founded by <a href=""/biographies/view/Panchen-Donyo-Pel/TBRC_P2626"">Panchen Donyo Pel</a>, also known as Donyo Drubpa or Amoghasiddhi, in 1475. Donyo Pel passed the monastery down to his student&nbsp;<a href=""/biographies/view/-Panchen-Shakya-Chokden/TBRC_P396"">Panchen Śākya Chokden</a>&nbsp;who renamed it Serdokchen and spent much of his life there. It was formerly called Zilung.</p>
<p>
	&nbsp;</p>
",
106,,,Chokhor Tse,chos 'khor rtse,ཆོས་འཁོར་རྩེ།,, ,Jonang,Monastery,,,,,,,,"<p>
	Chokhor Tse was in existence by at least 1531 when <a href=""/biographies/view/Kunga-Pelzang/TBRC_P2MS4764"">Kunga Pelzang</a> received Lamdre teachings here from <a href=""/biographies/view/Panchen-Dorje-Gyeltsen/TBRC_P1966"">Paṇchen Dorje Gyeltsen</a>. It seems to have been in U.&nbsp;</p>
",
107,G1KR1359,,Tupten Dargye Ling,thub bstan dar rgyas gling,ཐུབ་བསྟན་དར་རྒྱས་གླིང་།,,"Thubten Dargye Ling; Tudengdajilin si, 土登达吉林寺; 加桑卡乡土登达吉林寺 ",Geluk,Monastery,,,,,,30.93333,95.56667,"<p>
	Tupten Dargye Ling is a Geluk monastery located in Kham that was in existence since at least the fifteenth century when the <a href=""/biographies/view/Third-Ngor-Khenchen,-Jamyang-Sherab-Gyatso/TBRC_P1569"">Third Ngor Khenchen, Jamyang Sherab Gyatso</a> lived and taught there.</p>
",
108,,,Puntsok Samten Ling,phun tshogs bsam gtan gling,ཕུན་ཚོགས་བསམ་གཏན་གླིང།,, ,Sakya,Monastery,,,,,,,,"<p>
	Puntsok Samten Ling, a Sakya monastery in Mustang, was in existence by at least the 16th century when <a href=""/biographies/view/Kunga-Pelzang/TBRC_P2MS4764"">Kunga Pelzang</a> was installed on the monastic seat there in 1541.&nbsp;</p>
<p>
	&nbsp;</p>
",
109,,,Changlung Choding,lcang lung chos sdings,ལྕང་ལུང་ཆོས་སྡིངས།,, ,Jonang,Monastery,,,,,,,,"<p>
	Changlung Choding was a Jonang monastery in central Tibet that was in operation by at least 1531, when the twenty-fifth Abbot of <a href=""/geographies/view/Jonang-Monastery/TBRC_G201"">Jonang Monastery</a>, <a href=""/biographies/view/Kunga-Pelzang/TBRC_P2MS4764"">Kunga Pelzang,</a> met the master <a href=""/biographies/view/Zhonnu-Chodrub/TBRC_P2843"">Zhonnu Chodrub</a> and received transmissions from him.</p>
",
110,G390,G104,Takten Puntsok Ling,rtag brtan phun tshogs gling,རྟག་བརྟན་ཕུན་ཚོགས་གླིང།,,"Takten Damcho Ling Ngedon Gaway Tshal; Takten Phuntsok Ling; Ganden Phuntsok Ling, rtag brtan dam chos gling nges don dga' ba'i tshal; rtag brtan phun tshogs gling; dga' ldan phun tshogs gling , ","Geluk, Jonang",Monastery,1615,,,,,29.368129,88.002188,"<p>
	Takten Puntsok Ling was established by the Jonang master <a href=""/biographies/view/Tāranātha/TBRC_P1428"">Tāranātha</a>&nbsp;with support from kings of Tsang in 1619. It was the center of Jonang activity in Tibet until Tāranātha&#39;s death. It was converted to Geluk by order of the Tibetan government in 1650 and renamed Ganden Puntsok Ling. Within several years Jonang teachings were officially banned.&nbsp;As a Geluk institution it was affiliated with <a href=""/geographies/view/Tashilhunpo/TBRC_G104"">Tashilhunpo</a>&nbsp;during the time of <a href=""/biographies/view/Seventh-Dalai-Lama/TBRC_P179"">Seventh Dalai Lama</a>.</p>
",
112,G4619,,Chubzang,chu bzang,ཆུ་བཟང།,却桑寺,"Tolung Chubzang Tupten Dargye Ling, stod lung chu bzang dgon thub bstan dar rgyas gling , ",Geluk,Monastery,,,,,,29.97708,90.78496,"<p>
	Chubzang is a Geluk monastery that was founded in mid-fifteenth century in Tolung near Lhasa. <span class=""biog-name-large"">The Thirty-Ninth Ganden Tripa, <a href=""/biographies/view/Konchok-Chozang/TBRC_P4065"">Konchok Chozang</a> was possibly ordained there. </span></p>
",
114,G4818,,Kyangdur,rkyang 'dur,རྐྱང་འདུར།,, ,Sakya,Monastery,,,,,,,,"<p>
	Kyangdur was a Sakya establishement in Tsang that was in existence by at least the thirteenth century, though likely an ancient establishment.&nbsp;&nbsp;<a href=""/biographies/view/Sakya-Paṇḍita-Kunga-Gyeltsen/TBRC_P1056"">Sakya Paṇḍita Kunga Gyeltsen</a>&nbsp;travelled to Kyangdur in 1204 to give funeral offerings for his recently deceased father.&nbsp;</p>
",
115,G381,,Chung Riwoche,cung ri bo che,ཅུང་རི་བོ་ཆེ།,,"Pel Riwoche; Ewam Gakyil, gcung ri bo che dgon; e waM dga' 'khyil; dpal ri bo che dgon e waM dga' 'khyil , ",Nyingma,Monastery,1386,,,,,29.192265,86.616103,"<p>
	Chung Riwoche, a Nyingma monastery in central Tibet, was founded as a Shangpa Kagyu monastery in 1386. It was <a href=""/biographies/view/Tangtong-Gyelpo/TBRC_P2778"">Tangtong Gyelpo</a>&#39;s monastery and the seat of the Chaksampa incarnation lineage. It is the site of Tangtong Gyelpo&#39;s famous Chung Riwoche Kumbum.</p>
",
116,G1AG44,,Mending,sman sdings,སྨན་སྡིངས།,, ,Jonang,Monastery,,,,,,,,"<p>
	Mending Monastery was founded in the sixteenth century by the Jonang Kālacakra master <a href=""/biographies/view/Lochen-Ratnabhadra/TBRC_P2417"">Lochen Ratnabhadra</a> in the Jang district of U.</p>
",
117,G3055,,Menchu,sman chu,སྨན་ཆུ།,, ,"Geluk, Kadam",Monastery,,,,,,,,"<p>
	Menchu was founded by <a href=""/biographies/view/Ngok-Lekpai-Sherab/TBRC_Ngok Lekpe Sherab"">Ngok Lekpai Sherab</a> in the eleventh century in Taktse, near Lhasa. Originally a Kadam hermitage, in the fourteenth century it was the seat of <a href=""/biographies/view/Menchukhawa-Lodro-Gyeltsen/TBRC_p2255"">Menchukhawa Lodro Gyeltsen</a>, a close disciple of <a href=""/biographies/view/Dolpopa/TBRC_P139"">Dolpopa</a>. It was later converted to the Geluk tradition.</p>
",
